"Fund Code","Financing Currency","Fund","Reporting Currency","Report Date","Fund SPN","Strategy","Swap Name","Swap Deal Reference","Client Trade Reference","Swap Trade ID","Underlier Type","Underlier Name","ISIN Code","CUSIP Code","Sedol Code","Bloomberg Code","RIC Code","Activity","Trade Type","Trade Activity Type","Trade Date","Effective Date","Termination Date","Long Short Indicator","Synthetic Buy / Sell","Initial Quantity","Underlying Currency","Initial FX Rate","Initial price","Trade Notional","Additional Spread","Long Financing Spread (%)","Dividend Distribution %","USI Prefix","USI Value","UTI Prefix","UTI Value","Gross Notional","Gross Price","Gross Price Local","Commission Type","Commission Value","Commission Value in Reporting Currency","Market Charge"
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3279004,0,20130345_260065852,STK,SHENGYI TECHNOLOGY CO LTD -A 2 (C1),CNE000000XL5,Y20965102,BP3RC39,600183 C1,600183.SH,INCREASE,NEW,Trade,2020-08-17,2020-08-19,2021-09-27,S,S,-1400.0,CNY,0.1442169,4.0301093,-5642.153048,-8.0,0.0,100.0,1030244641,PAA2XKZ23NQI0,1030244641,PAA2XKZ23NQI0,-5649.2645,4.0351889,27.98,FLAT_AMOUNT,-5.88,-5.88,-43.43
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3260449,0,20130345_260065790,STK,SHENWAN HONGYUAN GROUP CO-A (C2),CNE100002FD4,Y774B4102,BD5CPV7,000166 C2,000166.ZK,INCREASE,NEW,Trade,2020-08-17,2020-08-19,2021-08-24,S,S,-149700.0,CNY,0.1442169,0.8350307,-125004.098784,-5.9,0.0,100.0,1030244641,PAA2XKZ1XYTPD,1030244641,PAA2XKZ1XYTPD,-125161.6356,0.8360831,5.7974,FLAT_AMOUNT,-130.18,-130.18,-962.21
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3334425,0,20130245_260070835,STK,SHENYANG CHEMICAL INDUS CO-A,CNE0000002H3,Y7742Q103,6769394,000698 CS,000698.SZ,INCREASE,NEW,Trade,2020-08-17,2020-08-19,2021-09-24,L,B,63300.0,CNY,0.1441545,1.113868,70507.841235,0.0,0.6,90.0,1030244641,PAA2XKZ23QDFG,1030244641,PAA2XKZ23QDFG,70480.4482,1.1134352,7.7239,FLAT_AMOUNT,146.68,146.68,43.37
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3334425,0,20130245_260070853,STK,SHENYANG CHEMICAL INDUS CO-A,CNE0000002H3,Y7742Q103,6769394,000698 CS,000698.SZ,UNWIND,NEW,Trade,2020-08-17,2020-08-19,2021-09-24,L,S,-1469800.0,CNY,0.1441545,1.1282854,-1658353.925014,0.0,0.0,0.0,1030244641,PAA2XKZ23QDFG,1030244641,PAA2XKZ23QDFG,-1660659.9971,1.1298544,7.8378,FLAT_AMOUNT,-3456.0,-3456.0,-12541.82
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3283543,0,20130345_260064820,STK,SHENZHEN AGRICULTURAL PROD-A (C2),CNE0000008V1,Y7741H104,BD5CLC0,000061 C2,000061.ZK,INCREASE,NEW,Trade,2020-08-17,2020-08-19,2021-09-22,L,B,50000.0,CNY,0.1442169,1.2367491,61837.453,0.0,0.6,90.0,1030244641,PAA2XKZ25BO2E,1030244641,PAA2XKZ25BO2E,61821.4595,1.2364292,8.5734,FLAT_AMOUNT,64.3,64.3,46.6
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3267118,0,20130345_260065681,STK,SHENZHEN AIRPORT CO-A (C2),CNE000000VK1,Y7741V103,BD5CDP7,000089 C2,000089.ZK,INCREASE,NEW,Trade,2020-08-17,2020-08-19,2021-08-24,L,B,79700.0,CNY,0.1442169,1.467801,116983.738106,0.0,0.6,90.0,1030244641,PAA2XKZ1XX12F,1030244641,PAA2XKZ1XX12F,116953.4856,1.4674214,10.1751,FLAT_AMOUNT,121.64,121.64,88.15
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3327565,0,20130245_260070960,STK,SHENZHEN CAPOL INTERNATION-A,CNE100003JL7,Y77318106,BJHTNW5,002949 CS,002949.SZ,UNWIND,NEW,Trade,2020-08-17,2020-08-19,2021-09-24,L,S,-200.0,CNY,0.1441545,5.2219331,-1044.386622,0.0,0.0,0.0,1030244641,PAA2XKZ23RFVK,1030244641,PAA2XKZ23RFVK,-1045.8411,5.2292057,36.275,FLAT_AMOUNT,-2.18,-2.18,-7.91
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3330443,0,20130245_260070788,STK,SHENZHEN CHANGHONG TECHNOL-A,CNE100000Y35,Y7740A100,B4V5DC4,300151 CS,300151.SZ,UNWIND,NEW,Trade,2020-08-17,2020-08-19,2021-09-24,L,S,-219600.0,CNY,0.1441545,3.3164635,-728295.375816,0.0,0.0,0.0,1030244641,PAA2XKZ230YM4,1030244641,PAA2XKZ230YM4,-729308.1556,3.3210754,23.0383,FLAT_AMOUNT,-1517.76,-1517.76,-5507.96
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3330443,0,20130245_260071044,STK,SHENZHEN CHANGHONG TECHNOL-A,CNE100000Y35,Y7740A100,B4V5DC4,300151 CS,300151.SZ,INCREASE,NEW,Trade,2020-08-17,2020-08-19,2021-09-24,L,B,1300.0,CNY,0.1441545,3.3601068,4368.138866,0.0,0.6,90.0,1030244641,PAA2XKZ230YM4,1030244641,PAA2XKZ230YM4,4366.4408,3.3588006,23.3,FLAT_AMOUNT,9.09,9.09,2.69
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3273698,0,20130345_260065554,STK,SHENZHEN ENERGY GROUP CO L-A (C2),CNE000000933,Y7740R103,BD5CN68,000027 C2,000027.ZK,UNWIND,NEW,Trade,2020-08-17,2020-08-19,2021-08-24,L,S,-8500.0,CNY,0.1442169,0.8095793,-6881.42422,0.0,0.0,0.0,1030244641,PAA2XKZ1X5LIU,1030244641,PAA2XKZ1X5LIU,-6890.0995,0.8105999,5.6207,FLAT_AMOUNT,-7.17,-7.17,-52.98
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3342379,0,20130245_260070724,STK,SHENZHEN FINE MADE ELECTRO-A,CNE100002NR8,Y774BY106,BDT5P56,300671 CS,300671.SZ,INCREASE,NEW,Trade,2020-08-17,2020-08-19,2021-09-24,L,B,55500.0,CNY,0.1441545,7.3786057,409512.61857,0.0,0.6,90.0,1030244641,PAA2XKZ259XXH,1030244641,PAA2XKZ259XXH,409353.5028,7.3757388,51.1655,FLAT_AMOUNT,851.91,851.91,251.88
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3262770,0,20130345_260065036,STK,SHENZHEN GOODIX TECHNOLOGY-A (C1),CNE100002G84,Y774BW100,BYW5QT1,603160 C1,603160.SH,UNWIND,NEW,Trade,2020-08-17,2020-08-19,2021-09-27,S,B,400.0,CNY,0.1442169,29.6572217,11862.888664,0.0,0.0,0.0,1030244641,PAA2XKZ20OIXX,1030244641,PAA2XKZ20OIXX,11859.8212,29.6495529,205.59,FLAT_AMOUNT,12.34,12.34,8.93
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3294867,0,20130245_260071021,STK,SHENZHEN GUANGJU ENERGY CO-A,CNE000001410,Y7742D102,6276924,000096 CS,000096.SZ,UNWIND,NEW,Trade,2020-08-17,2020-08-19,2021-09-24,L,S,-28600.0,CNY,0.1441545,1.7721501,-50683.491716,0.0,0.0,0.0,1030244641,PAA2XKZ20LJDG,1030244641,PAA2XKZ20LJDG,-50753.9716,1.7746144,12.3105,FLAT_AMOUNT,-105.62,-105.62,-383.31
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3287059,0,20130345_260065358,STK,SHENZHEN H&T INTELLIGENT-A (C2),CNE100000P51,Y7744P103,BD73M73,002402 C2,002402.ZK,UNWIND,NEW,Trade,2020-08-17,2020-08-19,2021-09-22,L,S,-224700.0,CNY,0.1442169,2.7270362,-612765.03414,0.0,0.0,0.0,1030244641,PAA2XKZ25C9A1,1030244641,PAA2XKZ25C9A1,-613537.2898,2.730473,18.9331,FLAT_AMOUNT,-638.14,-638.14,-4716.71
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3287059,0,20130345_260065732,STK,SHENZHEN H&T INTELLIGENT-A (C2),CNE100000P51,Y7744P103,BD73M73,002402 C2,002402.ZK,INCREASE,NEW,Trade,2020-08-17,2020-08-19,2021-09-22,L,B,224700.0,CNY,0.1442169,2.7140564,609848.470833,0.0,0.6,90.0,1030244641,PAA2XKZ25C9A1,1030244641,PAA2XKZ25C9A1,609690.7539,2.7133545,18.8144,FLAT_AMOUNT,634.14,634.14,459.53
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3271189,0,20130345_260063854,STK,SHENZHEN KAIFA TECHNOLOGY-A (C2),CNE000000FK4,Y7740Z105,BD5CDW4,000021 C2,000021.ZK,INCREASE,NEW,Trade,2020-08-17,2020-08-19,2021-08-24,L,B,14100.0,CNY,0.1442169,3.7537977,52928.547006,0.0,0.6,90.0,1030244641,PAA2XKZ1X721Q,1030244641,PAA2XKZ1X721Q,52914.8558,3.7528267,26.0221,FLAT_AMOUNT,55.04,55.04,39.89
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3271189,0,20130345_260064047,STK,SHENZHEN KAIFA TECHNOLOGY-A (C2),CNE000000FK4,Y7740Z105,BD5CDW4,000021 C2,000021.ZK,UNWIND,NEW,Trade,2020-08-17,2020-08-19,2021-08-24,L,S,-13000.0,CNY,0.1442169,3.7551028,-48816.33679,0.0,0.0,0.0,1030244641,PAA2XKZ1X721Q,1030244641,PAA2XKZ1X721Q,-48877.8627,3.7598356,26.0707,FLAT_AMOUNT,-50.84,-50.84,-375.77
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3260299,0,20130345_260065777,STK,SHENZHEN KINGDOM SCI-TECH-A (C1),CNE000001GF0,Y7742M102,BP3RCG2,600446 C1,600446.SH,UNWIND,NEW,Trade,2020-08-17,2020-08-19,2021-08-24,S,B,51600.0,CNY,0.1442169,3.0184328,155751.131964,0.0,0.0,0.0,1030244641,PAA2XKZ1WQMLM,1030244641,PAA2XKZ1WQMLM,155710.8509,3.0176522,20.9244,FLAT_AMOUNT,161.95,161.95,117.36
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3297179,0,20130245_260070568,STK,SHENZHEN KINGKEY SMART AGRICULTURE,CNE000000HD5,Y77424110,6488536,000048 CS,000048.SZ,UNWIND,NEW,Trade,2020-08-17,2020-08-19,2021-09-24,L,S,-14700.0,CNY,0.1441545,3.6903272,-54247.810281,0.0,0.0,0.0,1030244641,PAA2XKZ219VTG,1030244641,PAA2XKZ219VTG,-54323.2492,3.6954591,25.6354,FLAT_AMOUNT,-113.05,-113.05,-410.27
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3262873,0,20130345_260064893,STK,SHENZHEN MTC CO LTD -A (C2),CNE100000Q50,Y7744S107,BD5CFV7,002429 C2,002429.ZK,INCREASE,NEW,Trade,2020-08-17,2020-08-19,2021-09-22,S,S,-100000.0,CNY,0.1442169,1.0064329,-100643.294,-10.75,0.0,100.0,1030244641,PAA2XKZ23TGAJ,1030244641,PAA2XKZ23TGAJ,-100770.118,1.0077012,6.9874,FLAT_AMOUNT,-104.81,-104.81,-774.69
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3288765,0,20130345_260064908,STK,SHENZHEN OVERSEAS CHINESE-A (C2),CNE000000SS0,Y7582E103,BD5CP51,000069 C2,000069.ZK,UNWIND,NEW,Trade,2020-08-17,2020-08-19,2021-09-22,S,B,360400.0,CNY,0.1442169,1.1099928,400041.401516,0.0,0.0,0.0,1030244641,PAA2XKZ20OBTJ,1030244641,PAA2XKZ20OBTJ,399937.9703,1.1097058,7.6947,FLAT_AMOUNT,415.98,415.98,301.44
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3288765,0,20130345_260064927,STK,SHENZHEN OVERSEAS CHINESE-A (C2),CNE000000SS0,Y7582E103,BD5CP51,000069 C2,000069.ZK,INCREASE,NEW,Trade,2020-08-17,2020-08-19,2021-09-22,S,S,-44700.0,CNY,0.1442169,1.0815329,-48344.519736,-7.2,0.0,100.0,1030244641,PAA2XKZ20OBTJ,1030244641,PAA2XKZ20OBTJ,-48405.4458,1.0828959,7.5088,FLAT_AMOUNT,-50.35,-50.35,-372.13
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3310915,0,20130245_260071296,STK,SHENZHEN PRINCE NEW MATERI-A,CNE100001WR1,Y7748S103,BSNH6P0,002735 CS,002735.SZ,UNWIND,NEW,Trade,2020-08-17,2020-08-19,2021-09-24,L,S,-18000.0,CNY,0.1441545,4.5189862,-81341.75088,0.0,0.0,0.0,1030244641,PAA2XKZ22VJ86,1030244641,PAA2XKZ22VJ86,-81454.8652,4.5252703,31.3918,FLAT_AMOUNT,-169.52,-169.52,-615.17
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3270741,0,20130245_260071188,STK,SHENZHEN PROPS AND RES DEV A,CNE000000248,Y77418112,6803236,000011 CS,000011.SZ,UNWIND,NEW,Trade,2020-08-17,2020-08-19,2021-09-24,L,S,-75800.0,CNY,0.1441545,3.9282119,-297758.462778,0.0,0.0,0.0,1030244641,PAA2XKZ24KPBS,1030244641,PAA2XKZ24KPBS,-298172.5271,3.9336745,27.2879,FLAT_AMOUNT,-620.53,-620.53,-2251.89
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3270741,0,20130245_260071732,STK,SHENZHEN PROPS AND RES DEV A,CNE000000248,Y77418112,6803236,000011 CS,000011.SZ,INCREASE,NEW,Trade,2020-08-17,2020-08-19,2021-09-24,L,B,1400.0,CNY,0.1441545,3.8951276,5453.178612,0.0,0.6,90.0,1030244641,PAA2XKZ24KPBS,1030244641,PAA2XKZ24KPBS,5451.0595,3.893614,27.01,FLAT_AMOUNT,11.34,11.34,3.36
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3260270,0,20130345_260064917,STK,SHENZHEN SALUBRIS PHARM-A (C2),CNE100000FW8,Y77443102,BD5CM05,002294 C2,002294.ZK,UNWIND,NEW,Trade,2020-08-17,2020-08-19,2021-09-22,L,S,-156600.0,CNY,0.1442169,4.6716289,-731577.090438,0.0,0.0,0.0,1030244641,PAA2XKZ2316C1,1030244641,PAA2XKZ2316C1,-732499.0964,4.6775166,32.4339,FLAT_AMOUNT,-761.87,-761.87,-5631.25
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3342257,0,20130345_260065910,STK,SHENZHEN SC NEW ENERGY TEC-A (C2),CNE100003G91,Y774E4109,BKDQ8D3,300724 C2,300724.ZK,INCREASE,NEW,Trade,2020-08-17,2020-08-19,2021-09-22,S,S,-19800.0,CNY,0.1442169,12.1841398,-241245.96705,-3.2,0.0,100.0,1030244641,PAA2XKZ25BO3A,1030244641,PAA2XKZ25BO3A,-241550.0058,12.1994952,84.5913,FLAT_AMOUNT,-251.24,-251.24,-1856.98
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3278894,0,20130345_260065802,STK,SHENZHEN SUNWAY COMMUNICAT-A (C2),CNE100000W94,Y77453101,BD5CCF0,300136 C2,300136.ZK,UNWIND,NEW,Trade,2020-08-17,2020-08-19,2021-09-22,S,B,1700.0,CNY,0.1442169,8.4813833,14418.351661,0.0,0.0,0.0,1030244641,PAA2XKZ24KPEJ,1030244641,PAA2XKZ24KPEJ,14414.6222,8.4791895,58.7947,FLAT_AMOUNT,14.99,14.99,10.87
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3332471,0,20130245_260071056,STK,SHENZHEN TIANYUAN DIC INFO TEC A,CNE100000KJ5,,B5M7KT2,300047 CS,300047.SZ,UNWIND,NEW,Trade,2020-08-17,2020-08-19,2021-09-24,L,S,-7200.0,CNY,0.1441545,1.2898312,-9286.78464,0.0,0.0,0.0,1030244641,PAA2XKZ23N94I,1030244641,PAA2XKZ23N94I,-9299.6973,1.2916246,8.96,FLAT_AMOUNT,-19.35,-19.35,-70.23
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3267109,0,20130345_260065972,STK,SHIJIAZHUANG CHANGSHAN BEI-A (C2),CNE0000013X7,Y7789J103,BD5CGP8,000158 C2,000158.ZK,INCREASE,NEW,Trade,2020-08-17,2020-08-19,2021-09-22,L,B,68361.0,CNY,0.1442169,1.5003014,102562.104689,0.0,0.6,90.0,1030244641,PAA2XKZ1YN5U2,1030244641,PAA2XKZ1YN5U2,102535.5847,1.4999135,10.4004,FLAT_AMOUNT,106.65,106.65,77.28
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3265215,0,20130345_260065316,STK,SIASUN ROBOT & AUTOMATION-A (C2),CNE100000GH7,Y7912E104,BD5CNQ8,300024 C2,300024.ZK,INCREASE,NEW,Trade,2020-08-17,2020-08-19,2021-09-22,S,S,-100.0,CNY,0.1442169,2.2267811,-222.678108,-13.75,0.0,100.0,1030244641,PAA2XKZ23NQK1,1030244641,PAA2XKZ23NQK1,-222.9593,2.2295933,15.46,FLAT_AMOUNT,-0.23,-0.23,-1.72
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3297165,0,20130245_260071453,STK,SICHUAN HUSHAN ELECTRONIC-A,CNE0000000B0,Y6035F105,6115050,000801 CS,000801.SZ,UNWIND,NEW,Trade,2020-08-17,2020-08-19,2021-09-24,L,S,-107200.0,CNY,0.1441545,1.0481604,-112362.799168,0.0,0.0,0.0,1030244641,PAA2XKZ23NMQQ,1030244641,PAA2XKZ23NMQQ,-112519.0485,1.049618,7.2812,FLAT_AMOUNT,-234.16,-234.16,-849.77
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3262677,0,20130345_260066018,STK,SICHUAN KELUN PHARMACEUTIC-A (C2),CNE100000PW7,Y7931Q104,BD5CL08,002422 C2,002422.ZK,UNWIND,NEW,Trade,2020-08-17,2020-08-19,2021-09-22,S,B,12600.0,CNY,0.1442169,3.2698101,41199.606882,0.0,0.0,0.0,1030244641,PAA2XKZ24KPAI,1030244641,PAA2XKZ24KPAI,41188.953,3.2689645,22.667,FLAT_AMOUNT,42.84,42.84,31.04
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3336087,0,20130245_260071537,STK,SICHUAN ZHONGGUANG LIGHTNI-A,CNE100001Y91,Y79393107,BX3G715,300414 CS,300414.SZ,UNWIND,NEW,Trade,2020-08-17,2020-08-19,2021-09-24,L,S,-32600.0,CNY,0.1441545,2.0393004,-66481.193692,0.0,0.0,0.0,1030244641,PAA2XKZ23TGOJ,1030244641,PAA2XKZ23TGOJ,-66573.6457,2.0421364,14.1663,FLAT_AMOUNT,-138.55,-138.55,-502.79
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3260470,0,20130345_260064980,STK,SINOMA SCIENCE&TECHNOLOGY -A (C2),CNE000001P78,Y80025102,BD5LVM7,002080 C2,002080.ZK,UNWIND,NEW,Trade,2020-08-17,2020-08-19,2021-09-22,L,S,-472700.0,CNY,0.1442169,2.9488652,-1393928.561132,0.0,0.0,0.0,1030244641,PAA2XKZ1YXQMH,1030244641,PAA2XKZ1YXQMH,-1395685.2656,2.9525815,20.4732,FLAT_AMOUNT,-1451.65,-1451.65,-10729.64
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3260265,0,20130345_260057552,STK,SOOCHOW SECURITIES CO LTD-A 2 (C1),CNE1000019P8,Y8074Z117,BP3R6Z9,601555 C1,601555.SH,UNWIND,NEW,Trade,2020-08-17,2020-08-19,2021-08-24,S,B,12000.0,CNY,0.1442169,1.5561004,18673.20444,0.0,0.0,0.0,1030244641,PAA2XKZ1W7SVR,1030244641,PAA2XKZ1W7SVR,18673.2044,1.5561004,10.79,FLAT_AMOUNT,0.0,0.0,0.0
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3285520,0,20130245_260071826,STK,SOUTHERN SHUANGLIN BIO-PHARMAC,CNE000000F14,Y9829H105,6987884,000403 CS,000403.SZ,UNWIND,NEW,Trade,2020-08-17,2020-08-19,2021-09-24,L,S,-116400.0,CNY,0.1441545,5.747219,-668976.288108,0.0,0.0,0.0,1030244641,PAA2XKZ1YXC5Y,1030244641,PAA2XKZ1YXC5Y,-669906.5825,5.7552112,39.9239,FLAT_AMOUNT,-1394.14,-1394.14,-5059.34
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3262735,0,20130345_260065677,STK,SOUTHWEST SECURITIES CO LT-A (C1),CNE0000016P6,Y8103U105,BP3R4S8,600369 C1,600369.SH,UNWIND,NEW,Trade,2020-08-17,2020-08-19,2021-09-27,S,B,134400.0,CNY,0.1442169,0.842834,113276.890944,0.0,0.0,0.0,1030244641,PAA2XKZ22WQOF,1030244641,PAA2XKZ22WQOF,113247.6025,0.8426161,5.8427,FLAT_AMOUNT,117.79,117.79,85.36
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3337317,0,20130345_260064906,STK,SPRING AIRLINES CO LTD-A 1 (C1),CNE100001V45,Y8131G102,BZ0D1W2,601021 C1,601021.SH,INCREASE,NEW,Trade,2020-08-17,2020-08-19,2021-09-27,S,S,-100.0,CNY,0.1442169,6.4412605,-644.126046,-4.5,0.0,100.0,1030244641,PAA2XKZ24KY24,1030244641,PAA2XKZ24KY24,-644.938,6.4493799,44.72,FLAT_AMOUNT,-0.67,-0.67,-4.96
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3273761,0,20130345_260064885,STK,STO EXPRESS CO LTD-A (C2),CNE100000T99,Y988B5105,BD5LSR1,002468 C2,002468.ZK,INCREASE,NEW,Trade,2020-08-17,2020-08-19,2021-09-22,S,S,-300.0,CNY,0.1442169,2.3823479,-714.704355,-8.1,0.0,100.0,1030244641,PAA2XKZ23QDWO,1030244641,PAA2XKZ23QDWO,-715.6043,2.3853476,16.54,FLAT_AMOUNT,-0.74,-0.74,-5.5
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3262701,0,20130345_260064937,STK,SUNING.COM CO LTD-A (C2),CNE000001KF2,Y82211106,BD5CPK6,002024 C2,002024.ZK,INCREASE,NEW,Trade,2020-08-17,2020-08-19,2021-09-22,S,S,-12400.0,CNY,0.1442169,1.5069126,-18685.71624,-3.95,0.0,100.0,1030244641,PAA2XKZ220W37,1030244641,PAA2XKZ220W37,-18709.2645,1.5088117,10.4621,FLAT_AMOUNT,-19.46,-19.46,-143.83
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3268943,0,20130345_260065325,STK,SUZHOU GOLD MANTIS CONSTR -A (C2),CNE000001P86,Y8315V107,BD5CN91,002081 C2,002081.ZK,UNWIND,NEW,Trade,2020-08-17,2020-08-19,2021-09-22,L,S,-30200.0,CNY,0.1442169,1.7599394,-53150.170786,0.0,0.0,0.0,1030244641,PAA2XKZ23Q3MR,1030244641,PAA2XKZ23Q3MR,-53217.1559,1.7621575,12.2188,FLAT_AMOUNT,-55.35,-55.35,-409.12
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3268943,0,20130345_260065807,STK,SUZHOU GOLD MANTIS CONSTR -A (C2),CNE000001P86,Y8315V107,BD5CN91,002081 C2,002081.ZK,INCREASE,NEW,Trade,2020-08-17,2020-08-19,2021-09-22,L,B,1484800.0,CNY,0.1442169,1.7549534,2605754.838016,0.0,0.6,90.0,1030244641,PAA2XKZ23Q3MR,1030244641,PAA2XKZ23Q3MR,2605080.9615,1.7544996,12.1657,FLAT_AMOUNT,2709.54,2709.54,1963.52
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3310778,0,20130245_260071075,STK,SUZHOU SLAC PRECISION EQUI-A,CNE100001S24,Y831BC102,BJ0JR75,300382 CS,300382.SZ,UNWIND,NEW,Trade,2020-08-17,2020-08-19,2021-09-24,L,S,-10800.0,CNY,0.1441545,1.1826712,-12772.848744,0.0,0.0,0.0,1030244641,PAA2XKZ23RFW1,1030244641,PAA2XKZ23RFW1,-12790.6127,1.184316,8.2156,FLAT_AMOUNT,-26.62,-26.62,-96.6
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3334435,0,20130245_260070731,STK,TANGEL PUBLISHING CO LTD-A,CNE100000YB3,Y37676106,B4K5C28,300148 CS,300148.SZ,INCREASE,NEW,Trade,2020-08-17,2020-08-19,2021-09-24,L,B,302100.0,CNY,0.1441545,0.8857126,267573.764376,0.0,0.6,90.0,1030244641,PAA2XKZ25A4WY,1030244641,PAA2XKZ25A4WY,267469.7665,0.8853683,6.1418,FLAT_AMOUNT,556.63,556.63,164.58
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020-08-17,2533938,2533938,I8W_USD,A3262941,0,20130345_260064868,STK,TANGSHAN JIDONG CEMENT INV-A (C2),CNE000000GX5,Y8534M102,BD5CFH3,000401 C2,000401.ZK,INCREASE,NEW,Trade,2020-08-17,2020-08-19,2021-08-24,L,B,72700.0,CNY,0.1442169,2.727905,198318.690592,0.0,0.6,90.0,1030244641,PAA2XKZ1X8L7Y,1030244641,PAA2XKZ1X8L7Y,198267.3898,2.7271993,18.9104,FLAT_AMOUNT,206.22,206.22,149.44
